,idx,target,captions,path
2534,2534,0,there is a large owl sitting on a tree branch in the woods,105.Whip_poor_Will/Whip_Poor_Will_0026_100456.jpg
2535,2535,0,there is a bird that is sitting in the tall grass,105.Whip_poor_Will/Whip_Poor_Will_0018_796403.jpg
2536,2536,0,there is a bird flying in the air near a tree,105.Whip_poor_Will/Whip_Poor_Will_0033_82166.jpg
2537,2537,0,there is a bird that is standing in the grass near a tree,105.Whip_poor_Will/Whip_Poor_Will_0044_796407.jpg
2538,2538,0,there is a bird that is flying through the air in the woods,105.Whip_poor_Will/Whip_Poor_Will_0047_796412.jpg
2539,2539,0,there is a bird that is sitting on a branch in the grass,105.Whip_poor_Will/Whip_Poor_Will_0012_796414.jpg
2540,2540,0,there is a bird that is standing on a rock in the dirt,105.Whip_poor_Will/Whip_Poor_Will_0050_796415.jpg
2541,2541,1,arafed puffin on a cliff with a lighthouse in the background,106.Horned_Puffin/Horned_Puffin_0055_100882.jpg
2542,2542,1,there is a bird that is floating in the water near a waterfall,106.Horned_Puffin/Horned_Puffin_0029_100888.jpg
2543,2543,1,arafed man holding a bird on his shoulder near the ocean,106.Horned_Puffin/Horned_Puffin_0040_100891.jpg
2544,2544,1,there are two people riding horses near a lake with a bird flying over them,106.Horned_Puffin/Horned_Puffin_0082_100876.jpg
2545,2545,1,there is a bird that is flying over a river,106.Horned_Puffin/Horned_Puffin_0072_100938.jpg
2546,2546,1,there is a bird that is sitting on a branch by the water,106.Horned_Puffin/Horned_Puffin_0066_100877.jpg
2547,2547,1,arafed puffin bird standing on a beach with waves crashing in the background,106.Horned_Puffin/Horned_Puffin_0062_100693.jpg
2548,2548,1,arafed puffin sitting on a rock in the middle of a forest,106.Horned_Puffin/Horned_Puffin_0007_100699.jpg
2549,2549,1,arafed bird with a long beak standing on a rock near a body of water,106.Horned_Puffin/Horned_Puffin_0052_100977.jpg
2550,2550,1,arafed puffin bird with a hat on a frozen pond,106.Horned_Puffin/Horned_Puffin_0030_100725.jpg
2551,2551,1,arafed puffin bird flying over a boat in the ocean,106.Horned_Puffin/Horned_Puffin_0033_100731.jpg
2552,2552,1,araffe with a fish on his back standing on a dock,106.Horned_Puffin/Horned_Puffin_0067_100737.jpg
2553,2553,1,there is a bird that is standing on a ledge by the water,106.Horned_Puffin/Horned_Puffin_0042_100760.jpg
2554,2554,1,arafed duck with wings spread out in front of a body of water,106.Horned_Puffin/Horned_Puffin_0012_100763.jpg
2555,2555,1,arafed puffin bird standing on a rock in the ocean,106.Horned_Puffin/Horned_Puffin_0028_100765.jpg
2556,2556,1,there is a bird that is standing in the water with people swimming in the background,106.Horned_Puffin/Horned_Puffin_0056_101030.jpg
2557,2557,1,arafed bird with a colorful beak standing in front of a lake,106.Horned_Puffin/Horned_Puffin_0078_100777.jpg
2558,2558,1,there is a bird that is standing on a rock by the water,106.Horned_Puffin/Horned_Puffin_0021_100780.jpg
2559,2559,1,arafed bird standing on a rock in front of the ocean,106.Horned_Puffin/Horned_Puffin_0046_100785.jpg
2560,2560,1,arafed puffin bird with a yellow beak and a yellow beak,106.Horned_Puffin/Horned_Puffin_0081_101054.jpg
2561,2561,1,people taking a picture of a puffin bird with a group of people,106.Horned_Puffin/Horned_Puffin_0031_100804.jpg
2562,2562,1,there is a bird that is sitting on a sign on the beach,106.Horned_Puffin/Horned_Puffin_0006_100989.jpg
2563,2563,0,there is a black bird standing on a tree stump next to a woman,107.Common_Raven/Common_Raven_0010_101390.jpg
2564,2564,0,there is a black bird sitting on a tree stump in the woods,107.Common_Raven/Common_Raven_0072_102443.jpg
2565,2565,0,there is a black bird that is sitting on a rock,107.Common_Raven/Common_Raven_0028_102452.jpg
2566,2566,0,there is a black bird that is sitting on a rock,107.Common_Raven/Common_Raven_0062_101448.jpg
2567,2567,0,there is a black bird standing on the ground in the grass,107.Common_Raven/Common_Raven_0066_101461.jpg
2568,2568,0,there is a man walking in the woods with a bird on his back,107.Common_Raven/Common_Raven_0035_101466.jpg
2569,2569,0,arafed monkey sitting on a branch with a bird in its mouth,107.Common_Raven/Common_Raven_0061_102519.jpg
2570,2570,0,araffe sitting on a branch in a bamboo forest,107.Common_Raven/Common_Raven_0007_102020.jpg
2571,2571,0,there is a bird that is standing on a tree stump,107.Common_Raven/Common_Raven_0069_101825.jpg
2572,2572,0,there is a bird flying over a snowy field with trees,107.Common_Raven/Common_Raven_0029_102039.jpg
2573,2573,0,araffe in a bamboo forest with a bird in the foreground,107.Common_Raven/Common_Raven_0017_102044.jpg
2574,2574,0,arafed bird sitting on a branch in a field of purple flowers,107.Common_Raven/Common_Raven_0002_102582.jpg
2575,2575,0,there is a woman standing next to a black bird in a bamboo forest,107.Common_Raven/Common_Raven_0074_101576.jpg
2576,2576,0,there is a bird that is standing on a post in the woods,107.Common_Raven/Common_Raven_0009_102112.jpg
2577,2577,0,there is a bird that is sitting on a tree branch,107.Common_Raven/Common_Raven_0079_101100.jpg
2578,2578,0,there is a bird that is sitting on a stick,107.Common_Raven/Common_Raven_0078_101148.jpg
2579,2579,0,there is a bird that is standing on a rock in the woods,107.Common_Raven/Common_Raven_0099_102534.jpg
2580,2580,0,there is a black bird that is flying in the air,107.Common_Raven/Common_Raven_0110_101775.jpg
2581,2581,0,there is a black bird that is standing on a tree stump,107.Common_Raven/Common_Raven_0001_101213.jpg
2582,2582,0,there is a black bird standing on a rock in the woods,107.Common_Raven/Common_Raven_0068_101216.jpg
2583,2583,0,arafed blue bird perched on a tree branch in a mountainous area,107.Common_Raven/Common_Raven_0086_101221.jpg
2584,2584,0,araffe bird perched on a woman's shoulder in a forest,107.Common_Raven/Common_Raven_0121_101744.jpg
2585,2585,0,there is a bird that is standing on a branch in the woods,107.Common_Raven/Common_Raven_0054_101750.jpg
2586,2586,0,there is a black bird standing on a tree stump in the woods,107.Common_Raven/Common_Raven_0095_101831.jpg
2587,2587,0,there is a black bird sitting on a tree branch,107.Common_Raven/Common_Raven_0117_101833.jpg
2588,2588,0,there is a large bird that is standing in the woods,107.Common_Raven/Common_Raven_0057_101324.jpg
2589,2589,0,there is a bird that is standing in the middle of a forest,108.White_necked_Raven/White_Necked_Raven_0059_102668.jpg
2590,2590,0,there is a bird that is standing on a fence in the woods,108.White_necked_Raven/White_Necked_Raven_0007_102676.jpg
2591,2591,0,arafed bird standing on a lake at sunset with its wings spread,108.White_necked_Raven/White_Necked_Raven_0014_102687.jpg
2592,2592,0,there is a bird that is sitting on a tree in the snow,108.White_necked_Raven/White_Necked_Raven_0030_102701.jpg
2593,2593,0,there is a black bird standing next to a leopard in the grass,108.White_necked_Raven/White_Necked_Raven_0020_102730.jpg
2594,2594,0,there is a bird that is standing in the water near some plants,108.White_necked_Raven/White_Necked_Raven_0018_102746.jpg
2595,2595,0,there is a small bird that is standing in the water,108.White_necked_Raven/White_Necked_Raven_0021_797341.jpg
2596,2596,0,araffe bird sitting on a branch in a forest,108.White_necked_Raven/White_Necked_Raven_0025_797346.jpg
2597,2597,0,there is a black bird sitting on a bamboo pole in the woods,108.White_necked_Raven/White_Necked_Raven_0044_797348.jpg
2598,2598,0,there is a bird that is standing on a branch in the middle of a bamboo forest,108.White_necked_Raven/White_Necked_Raven_0010_797350.jpg
2599,2599,0,there is a statue of a bird that is standing in the grass,108.White_necked_Raven/White_Necked_Raven_0055_797352.jpg
2600,2600,0,there is a black bird standing on a wooden post near a bamboo tree,108.White_necked_Raven/White_Necked_Raven_0027_797355.jpg
2601,2601,0,there is a black bird that is standing in the woods,108.White_necked_Raven/White_Necked_Raven_0042_797356.jpg
2602,2602,0,there is a black bird standing on a rock in the grass,108.White_necked_Raven/White_Necked_Raven_0026_797357.jpg
2603,2603,0,there is a black bird standing on a stump in the woods,108.White_necked_Raven/White_Necked_Raven_0036_797359.jpg
2604,2604,0,there is a bird that is standing in the middle of a bamboo tree,108.White_necked_Raven/White_Necked_Raven_0063_797361.jpg
2605,2605,0,there is a bird sitting on top of a bear in the grass,108.White_necked_Raven/White_Necked_Raven_0038_797369.jpg
2606,2606,0,there is a large bird that is sitting on a fence,108.White_necked_Raven/White_Necked_Raven_0002_797370.jpg
2607,2607,0,there is a bird that is standing in the leaves by the water,108.White_necked_Raven/White_Necked_Raven_0050_797374.jpg
2608,2608,0,there is a black bird standing on a wooden bench in the woods,108.White_necked_Raven/White_Necked_Raven_0003_797376.jpg
2609,2609,0,there is a bird that is standing on a post in the grass,108.White_necked_Raven/White_Necked_Raven_0045_797381.jpg
2610,2610,0,there is a bird that is flying over a bamboo pole,108.White_necked_Raven/White_Necked_Raven_0051_797383.jpg
2611,2611,0,there is a bird that is standing in the middle of a forest,108.White_necked_Raven/White_Necked_Raven_0001_797384.jpg
2612,2612,0,there is a bird that is flying through the bamboo trees,108.White_necked_Raven/White_Necked_Raven_0072_797391.jpg
2613,2613,0,araffe bird perched on a branch in a bamboo forest,108.White_necked_Raven/White_Necked_Raven_0068_102610.jpg
2614,2614,0,araffe bird perched on a woman's head in a bamboo forest,108.White_necked_Raven/White_Necked_Raven_0041_797394.jpg
2615,2615,0,there is a bird that is sitting on a tree branch,109.American_Redstart/American_Redstart_0090_102940.jpg
2616,2616,0,there is a bird that is sitting on a hedge,109.American_Redstart/American_Redstart_0111_102945.jpg
2617,2617,0,there is a bird that is flying in the air near a tree,109.American_Redstart/American_Redstart_0128_102983.jpg
2618,2618,0,there is a bird that is standing on a post in the park,109.American_Redstart/American_Redstart_0077_104042.jpg
2619,2619,0,arafed man in a suit and tie standing in front of a bamboo forest,109.American_Redstart/American_Redstart_0024_103042.jpg
2620,2620,0,there is a small bird that is standing on a branch,109.American_Redstart/American_Redstart_0116_103631.jpg
2621,2621,0,there is a bird that is sitting on a branch in the woods,109.American_Redstart/American_Redstart_0085_103155.jpg
2622,2622,0,there is a bird that is standing on a branch in the woods,109.American_Redstart/American_Redstart_0013_103677.jpg
2623,2623,0,there is a bird that is standing on a branch in the woods,109.American_Redstart/American_Redstart_0027_103168.jpg
2624,2624,0,araffe bird perched on a woman's hand in the woods,109.American_Redstart/American_Redstart_0108_103686.jpg
2625,2625,0,there is a bird that is sitting on a branch in the woods,109.American_Redstart/American_Redstart_0049_103176.jpg
2626,2626,0,there is a bird that is sitting on a pole,109.American_Redstart/American_Redstart_0022_103701.jpg
2627,2627,0,there is a bird that is flying over a mountain with trees,109.American_Redstart/American_Redstart_0036_103231.jpg
2628,2628,0,there is a bird that is flying over a body of water,109.American_Redstart/American_Redstart_0080_103749.jpg
2629,2629,0,people are standing in a forest with a bird on a branch,109.American_Redstart/American_Redstart_0071_103266.jpg
2630,2630,0,there is a small bird sitting on a branch in the woods,109.American_Redstart/American_Redstart_0033_103783.jpg
2631,2631,0,there is a bird that is sitting on a tree branch,109.American_Redstart/American_Redstart_0109_103795.jpg
2632,2632,0,arafed image of a bird flying through a forest,109.American_Redstart/American_Redstart_0066_102774.jpg
2633,2633,0,araffe bird perched on a tree in a forest with bluebells,109.American_Redstart/American_Redstart_0045_102823.jpg
2634,2634,0,there is a bird that is standing on a rock wall,109.American_Redstart/American_Redstart_0096_102853.jpg
2635,2635,0,there is a bird that is flying in the air in the woods,109.American_Redstart/American_Redstart_0087_103371.jpg
2636,2636,0,there is a bird that is standing on a tree branch,110.Geococcyx/Geococcyx_0078_104468.jpg
2637,2637,0,araffe standing in a bamboo forest with a bird on his head,110.Geococcyx/Geococcyx_0006_104523.jpg
2638,2638,0,there is a bird that is standing on a rock in the woods,110.Geococcyx/Geococcyx_0030_104525.jpg
2639,2639,0,araffe in the woods looking for food in the forest,110.Geococcyx/Geococcyx_0107_104534.jpg
2640,2640,0,araffe standing on a post in a forest looking at the camera,110.Geococcyx/Geococcyx_0112_104548.jpg
2641,2641,0,araffe bird standing on a branch in a forest,110.Geococcyx/Geococcyx_0084_104574.jpg
2642,2642,0,araffe bird with a long tail standing on a wire fence,110.Geococcyx/Geococcyx_0131_104300.jpg
2643,2643,0,there is a bird sitting on a branch next to a bird,110.Geococcyx/Geococcyx_0091_104301.jpg
2644,2644,0,araffe in a bamboo forest with a pink and yellow pole,110.Geococcyx/Geococcyx_0114_104136.jpg
2645,2645,0,there is a bird that is walking in the grass,110.Geococcyx/Geococcyx_0124_104141.jpg
2646,2646,0,araffe bird standing on a tree trunk in a forest,110.Geococcyx/Geococcyx_0068_104149.jpg
2647,2647,0,araffe sitting on a branch in a tree in a forest,110.Geococcyx/Geococcyx_0005_104187.jpg
2648,2648,0,araffe in the middle of a forest with a bamboo tree,110.Geococcyx/Geococcyx_0010_104197.jpg
2649,2649,0,araffe standing on a post in front of a bamboo forest,110.Geococcyx/Geococcyx_0106_104216.jpg
2650,2650,0,araffe bird standing on a patch of grass with a flower in its beak,110.Geococcyx/Geococcyx_0105_104239.jpg
2651,2651,0,araffe on a paved path in a bamboo forest with a person in a blue shirt,110.Geococcyx/Geococcyx_0117_104227.jpg
2652,2652,0,there is a bird that is flying in the air near some trees,110.Geococcyx/Geococcyx_0028_104751.jpg
2653,2653,0,there is a bird that is standing in the woods,110.Geococcyx/Geococcyx_0041_104273.jpg
2654,2654,0,arafed bird standing on a ledge overlooking the ocean,110.Geococcyx/Geococcyx_0075_104334.jpg
2655,2655,0,arafed bird standing on a rock in a forest,110.Geococcyx/Geococcyx_0047_104259.jpg
2656,2656,0,araffe bird flying in the air with a green field in the background,110.Geococcyx/Geococcyx_0095_104358.jpg
2657,2657,0,araffe walking through a bamboo forest with a person in the background,110.Geococcyx/Geococcyx_0096_104369.jpg
2658,2658,0,arafed roadrunner standing in the shade of a tree,110.Geococcyx/Geococcyx_0009_104372.jpg
2659,2659,0,there is a bird that is standing in the tall grass,111.Loggerhead_Shrike/Loggerhead_Shrike_0114_104960.jpg
2660,2660,0,there is a bird that is standing on a branch in the woods,111.Loggerhead_Shrike/Loggerhead_Shrike_0036_105904.jpg
2661,2661,0,there is a bird that is standing on a stick in the woods,111.Loggerhead_Shrike/Loggerhead_Shrike_0046_104998.jpg
2662,2662,0,there is a bird that is sitting on a flower in the grass,111.Loggerhead_Shrike/Loggerhead_Shrike_0041_105002.jpg
2663,2663,0,there is a bird that is sitting on a branch in the grass,111.Loggerhead_Shrike/Loggerhead_Shrike_0073_106097.jpg
2664,2664,0,there is a bird that is standing in the grass by the water,111.Loggerhead_Shrike/Loggerhead_Shrike_0024_105593.jpg
2665,2665,0,there is a bird that is standing on the edge of a pool,111.Loggerhead_Shrike/Loggerhead_Shrike_0100_105106.jpg
2666,2666,0,araffe bird perched on a bamboo tree in a bamboo forest,111.Loggerhead_Shrike/Loggerhead_Shrike_0019_106132.jpg
2667,2667,0,there are two people walking through a bamboo forest with a bird,111.Loggerhead_Shrike/Loggerhead_Shrike_0052_105120.jpg
2668,2668,0,there is a man standing next to a bird on a bench,111.Loggerhead_Shrike/Loggerhead_Shrike_0103_105137.jpg
2669,2669,0,there is a bird that is standing on a rock by the water,111.Loggerhead_Shrike/Loggerhead_Shrike_0119_105138.jpg
2670,2670,0,there is a bird that is sitting on a branch in the woods,111.Loggerhead_Shrike/Loggerhead_Shrike_0033_105686.jpg
2671,2671,0,there is a bird that is standing in the grass,111.Loggerhead_Shrike/Loggerhead_Shrike_0048_106215.jpg
2672,2672,0,there is a bird that is sitting on a pole on the beach,111.Loggerhead_Shrike/Loggerhead_Shrike_0109_105710.jpg
2673,2673,0,araffe bird perched on a tree lined road in a bamboo forest,111.Loggerhead_Shrike/Loggerhead_Shrike_0127_105742.jpg
